Number of frames: 100
Frequency: 100
Units: mm

Frame,New Biomech 4 LED Stylus Calibration Se q0,New Biomech 4 LED Stylus Calibration Se qx,New Biomech 4 LED Stylus Calibration Se qy,New Biomech 4 LED Stylus Calibration Se qz,New Biomech 4 LED Stylus Calibration Se x,New Biomech 4 LED Stylus Calibration Se y,New Biomech 4 LED Stylus Calibration Se z,New Biomech 4 LED Stylus Calibration Se Error,Pin1 q0,Pin1 qx,Pin1 qy,Pin1 qz,Pin1 x,Pin1 y,Pin1 z,Pin1 Error,Pin2 q0,Pin2 qx,Pin2 qy,Pin2 qz,Pin2 x,Pin2 y,Pin2 z,Pin2 Error
42, 0.038622323, 0.882520378,-0.168840945, 0.437217176,-299.206878662,-243.866943359,-1932.623779297, 0.133310944,-0.124522589, 0.719689608, 0.588028848,-0.347509891,-207.530914307,-161.876052856,-2010.815917969, 0.058389552, 0.040440369, 0.069388591, 0.996512711, 0.022631675,-348.061492920,-401.668914795,-1985.585449219, 0.169346958,
43, 0.038673569, 0.882527173,-0.168911651, 0.437171638,-299.219329834,-243.865234375,-1932.637084961, 0.133419320,-0.124556437, 0.719721496, 0.587971449,-0.347528815,-207.511642456,-161.883178711,-2010.800415039, 0.059086856, 0.040025946, 0.069404572, 0.996522307, 0.022894844,-348.064361572,-401.670013428,-1985.589355469, 0.168870062,
44, 0.038820870, 0.882550955,-0.168863863, 0.437128991,-299.214630127,-243.863830566,-1932.634643555, 0.130834073,-0.124616377, 0.719674706, 0.587950170,-0.347640187,-207.502777100,-161.888610840,-2010.797363281, 0.059698645, 0.040124826, 0.069400407, 0.996518970, 0.022879945,-348.064086914,-401.670715332,-1985.591552734, 0.168369278,
45, 0.038990643, 0.882569969,-0.168824509, 0.437090665,-299.203277588,-243.860824585,-1932.630249023, 0.136211857,-0.124730833, 0.719655573, 0.587900877,-0.347722024,-207.507995605,-161.890991211,-2010.814086914, 0.059092097, 0.040544376, 0.069390982, 0.996501505, 0.022929780,-348.064666748,-401.671173096,-1985.593383789, 0.167620257,
46, 0.039149188, 0.882554471,-0.168819770, 0.437109709,-299.176879883,-243.862823486,-1932.618164063, 0.137694970,-0.125019774, 0.719617784, 0.587848544,-0.347785026,-207.514846802,-161.893203735,-2010.838134766, 0.058700580, 0.040579695, 0.069395982, 0.996495664, 0.023104036,-348.064300537,-401.672515869,-1985.596069336, 0.167013496,
47, 0.039309978, 0.882548451,-0.168763682, 0.437129021,-299.160736084,-243.864669800,-1932.609252930, 0.137955457,-0.124991901, 0.719541609, 0.587863863,-0.347926646,-207.520156860,-161.894287109,-2010.858276367, 0.058751237, 0.040480800, 0.069373712, 0.996502519, 0.023050947,-348.062835693,-401.672149658,-1985.592773438, 0.168044001,
48, 0.039387111, 0.882579386,-0.168766841, 0.437058359,-299.161926270,-243.855697632,-1932.627807617, 0.138066858,-0.125033095, 0.719511449, 0.587791741,-0.348095953,-207.515304565,-161.898574829,-2010.869384766, 0.058132369, 0.040430967, 0.069320768, 0.996511579, 0.022906432,-348.062713623,-401.672851563,-1985.592163086, 0.169216633,
49, 0.039438076, 0.882571638,-0.168750897, 0.437075555,-299.155609131,-243.854934692,-1932.617065430, 0.137398571,-0.124957733, 0.719588697, 0.587757289,-0.348021716,-207.496612549,-161.907012939,-2010.852294922, 0.058907744, 0.040612273, 0.069317654, 0.996508658, 0.022720290,-348.061737061,-401.674377441,-1985.594726563, 0.168543816,
50, 0.039492767, 0.882636964,-0.168736368, 0.436944306,-299.185119629,-243.862609863,-1932.632446289, 0.139878228,-0.124654531, 0.719801486, 0.587794781,-0.347626746,-207.461593628,-161.916336060,-2010.804565430, 0.058744140, 0.040562797, 0.069374330, 0.996503890, 0.022844933,-348.062072754,-401.676116943,-1985.595458984, 0.167480141,
51, 0.039479859, 0.882709563,-0.168796018, 0.436775804,-299.235015869,-243.870529175,-1932.663208008, 0.137947083,-0.124541163, 0.720048785, 0.587821484,-0.347109765,-207.420593262,-161.924468994,-2010.733276367, 0.058155935, 0.040756997, 0.069344692, 0.996493578, 0.023036996,-348.060485840,-401.676879883,-1985.596801758, 0.167331263,
52, 0.039370093, 0.882732213,-0.168965489, 0.436674416,-299.279266357,-243.873626709,-1932.682861328, 0.135458067,-0.124267869, 0.720250964, 0.587835312,-0.346764624,-207.380874634,-161.933273315,-2010.661499023, 0.058783192, 0.040786352, 0.069371946, 0.996488035, 0.023143100,-348.059753418,-401.678588867,-1985.595825195, 0.166375548,
53, 0.039173566, 0.882724285,-0.169241548, 0.436601132,-299.315216064,-243.862380981,-1932.698852539, 0.139995471,-0.124127761, 0.720378935, 0.587812006,-0.346588492,-207.351898193,-161.941085815,-2010.608276367, 0.060102463, 0.040458646, 0.069393642, 0.996500432, 0.023118779,-348.061248779,-401.680236816,-1985.591430664, 0.166028753,
54, 0.039090432, 0.882679522,-0.169470340, 0.436610371,-299.332672119,-243.868621826,-1932.706054688, 0.139041737,-0.124024048, 0.720455825, 0.587832212,-0.346431434,-207.338455200,-161.945068359,-2010.587890625, 0.060119752, 0.040466376, 0.069353998, 0.996510625, 0.022782048,-348.060119629,-401.681243896,-1985.594116211, 0.167420045,
55, 0.039099414, 0.882603168,-0.169557974, 0.436729848,-299.313598633,-243.870376587,-1932.694335938, 0.136981711,-0.124228463, 0.720481873, 0.587808728,-0.346343756,-207.342910767,-161.944778442,-2010.604492188, 0.058825601, 0.040559527, 0.069389693, 0.996501148, 0.022923365,-348.060913086,-401.681121826,-1985.596435547, 0.166599587,
56, 0.039227337, 0.882570326,-0.169527337, 0.436796576,-299.291229248,-243.866531372,-1932.694213867, 0.134595513,-0.124407835, 0.720326543, 0.587755620,-0.346692443,-207.359939575,-161.946609497,-2010.649169922, 0.058599710, 0.040484007, 0.069408916, 0.996499598, 0.023065079,-348.059906006,-401.681213379,-1985.596923828, 0.165398479,
57, 0.039436080, 0.882533848,-0.169447228, 0.436882615,-299.257324219,-243.863693237,-1932.678466797, 0.133931413,-0.124413952, 0.720137775, 0.587714195,-0.347152352,-207.385299683,-161.946472168,-2010.704589844, 0.059366830, 0.040574580, 0.069368705, 0.996501625, 0.022938110,-348.061096191,-401.682464600,-1985.606079102, 0.165955395,
58, 0.039742813, 0.882560372,-0.169233114, 0.436884284,-299.234466553,-243.858215332,-1932.671386719, 0.133234918,-0.124658220, 0.719999909, 0.587672651,-0.347420931,-207.404922485,-161.941986084,-2010.747436523, 0.059030842, 0.040939998, 0.069294266, 0.996490777, 0.022986334,-348.060302734,-401.679870605,-1985.604370117, 0.165524140,
59, 0.039975710, 0.882548988,-0.169134066, 0.436924309,-299.213378906,-243.855697632,-1932.655883789, 0.131820560,-0.124778688, 0.719947577, 0.587658465,-0.347510040,-207.413940430,-161.939712524,-2010.763916016, 0.058982119, 0.040857278, 0.069313765, 0.996489584, 0.023125680,-348.057769775,-401.677337646,-1985.598022461, 0.165967420,
60, 0.040210877, 0.882605970,-0.169042617, 0.436823070,-299.233764648,-243.859817505,-1932.674560547, 0.132380128,-0.124632552, 0.719980240, 0.587757170,-0.347328037,-207.412384033,-161.935791016,-2010.749633789, 0.058653008, 0.040630326, 0.069349125, 0.996494949, 0.023188127,-348.059844971,-401.675567627,-1985.594848633, 0.166596487,
61, 0.040361568, 0.882629395,-0.169000715, 0.436778098,-299.246337891,-243.868011475,-1932.674560547, 0.132011652,-0.124670200, 0.720110178, 0.587835431,-0.346912444,-207.397506714,-161.937850952,-2010.709960938, 0.058242850, 0.040663574, 0.069355935, 0.996498585, 0.022950850,-348.059997559,-401.676330566,-1985.592041016, 0.166369095,
62, 0.040341049, 0.882674277,-0.169148684, 0.436631948,-299.285797119,-243.856079102,-1932.698730469, 0.133788645,-0.124433346, 0.720217943, 0.587788701,-0.346852899,-207.380752563,-161.937255859,-2010.666381836, 0.059138238, 0.040673278, 0.069313966, 0.996505797, 0.022748426,-348.063262939,-401.672973633,-1985.592529297, 0.166251510,
63, 0.040314067, 0.882667661,-0.169320732, 0.436581045,-299.301788330,-243.863662720,-1932.702758789, 0.130945116,-0.124225326, 0.720336318, 0.587786317,-0.346685559,-207.367614746,-161.938858032,-2010.644042969, 0.059135899, 0.040515043, 0.069343306, 0.996502817, 0.023069788,-348.064514160,-401.670471191,-1985.588500977, 0.166483521,
64, 0.040295944, 0.882673681,-0.169345647, 0.436560959,-299.312896729,-243.861892700,-1932.707275391, 0.132629201,-0.124115415, 0.720381618, 0.587789595,-0.346625268,-207.367050171,-161.939559937,-2010.640747070, 0.058529854, 0.040321089, 0.069422349, 0.996501386, 0.023232222,-348.064788818,-401.670989990,-1985.592895508, 0.165611088,
65, 0.040240727, 0.882647216,-0.169416457, 0.436592132,-299.308135986,-243.859497070,-1932.710815430, 0.132494986,-0.124048837, 0.720385671, 0.587851048,-0.346536368,-207.377288818,-161.938446045,-2010.657470703, 0.057180833, 0.040396031, 0.069437683, 0.996497095, 0.023241188,-348.065826416,-401.671142578,-1985.596923828, 0.165250435,
66, 0.040203437, 0.882582784,-0.169475153, 0.436702996,-299.292144775,-243.859176636,-1932.698852539, 0.129077479,-0.124062017, 0.720227063, 0.587839425,-0.346880972,-207.398330688,-161.933502197,-2010.687500000, 0.058883648, 0.040511452, 0.069411606, 0.996497154, 0.023114711,-348.065155029,-401.670715332,-1985.594238281, 0.165805325,
67, 0.040226456, 0.882495642,-0.169512838, 0.436862290,-299.269134521,-243.867660522,-1932.685302734, 0.131646246,-0.124508537, 0.720067382, 0.587802410,-0.347115099,-207.426193237,-161.926406860,-2010.730590820, 0.058423687, 0.040455762, 0.069415659, 0.996501327, 0.023020620,-348.064178467,-401.669677734,-1985.592163086, 0.164528191,
68, 0.040231947, 0.882410049,-0.169576660, 0.437009931,-299.243743896,-243.863616943,-1932.676513672, 0.130232766,-0.124643356, 0.719988167, 0.587855220,-0.347141594,-207.450027466,-161.919815063,-2010.762695313, 0.057151109, 0.040509522, 0.069422297, 0.996495724, 0.023146858,-348.064697266,-401.670043945,-1985.590698242, 0.164400667,
69, 0.040337633, 0.882393420,-0.169520795, 0.437055379,-299.244201660,-243.861801147,-1932.679687500, 0.131642416,-0.124713205, 0.719891131, 0.587861359,-0.347307295,-207.465393066,-161.916275024,-2010.777709961, 0.057944600, 0.040478010, 0.069447950, 0.996493816, 0.023206448,-348.065124512,-401.671722412,-1985.590332031, 0.165192947,
70, 0.040462852, 0.882383943,-0.169473112, 0.437081426,-299.244964600,-243.866455078,-1932.675415039, 0.131717026,-0.124655277, 0.719857872, 0.587838352,-0.347435981,-207.470153809,-161.912704468,-2010.777709961, 0.059204772, 0.040377814, 0.069457002, 0.996502221, 0.022993812,-348.063873291,-401.672180176,-1985.584838867, 0.165491164,
